"","M0000000098","M0000000917","M0100001106","M0100001391","M0100001999","M0100002129","M0100004541","M0100006116","M0100008994","M0100009026","M0100009123","M0100015755","M0100020377","M0100020409","M0100021374","M0100022006","M0999907765","M0999912026","M0999923680","X10800_15","X11355_10","X12444_39","X12450_42","X12685_57","X13572_43","X15435_4","X15515_2","X17355_56","X17384_110","X18339_207","X18401_18","X18870_1","X3026_5","X5228_25","X7625_27","X9747_48","ENSG00000005812.11","ENSG00000014123.10","ENSG00000069275.13","ENSG00000072401.15","ENSG00000079277.22","ENSG00000082074.19","ENSG00000084090.14","ENSG00000085063.17","ENSG00000085978.22","ENSG00000087206.17","ENSG00000100129.18","ENSG00000100823.12","ENSG00000103365.15","ENSG00000104343.21","ENSG00000105373.19","ENSG00000108312.15","ENSG00000110931.19","ENSG00000115053.17","ENSG00000118596.12","ENSG00000120899.18","ENSG00000120992.18","ENSG00000121060.18","ENSG00000129103.19","ENSG00000130520.11","ENSG00000133703.13","ENSG00000134152.11","ENSG00000134851.13","ENSG00000139746.16","ENSG00000144848.11","ENSG00000145912.9","ENSG00000155287.11","ENSG00000158201.10","ENSG00000162923.17","ENSG00000163412.13","ENSG00000163466.16","ENSG00000167207.14","ENSG00000167658.16","ENSG00000168421.13","ENSG00000172965.17","ENSG00000181381.14","ENSG00000189091.13","ENSG00000198162.12","ENSG00000198242.14","ENSG00000198604.11","ENSG00000198833.7","ENSG00000204590.12","ENSG00000211747.3","ENSG00000211772.11","ENSG00000225190.11","ENSG00000230989.7","ENSG00000242616.4","ENSG00000246263.3"
"ENSG00000133703.13",0.00450056093110845,0.00127922277006297,0.00299203244905131,0.00169329723550441,0.00614579670831659,0.00859717949384113,0.00447635955799109,0.00103497653625367,0.00555979288906908,0.00416875188682849,0.00676857269864592,0.0023870913973256,0.00338219615297807,0.00212326711786474,0.0133438637213594,0.00225937592716155,0.000921374531158001,0.00636675010772461,0.000527071800861726,0.00158194164053806,0.00151797490047337,0.000790792928822387,0.00403867806348768,0.00390598024132789,0.000270176512072365,0.0102280052016038,0.024158134845367,0.00468784307024712,0.00759524299043971,0.0005439258903947,0.00105397553553217,0.000561077600175286,0.000672024381051431,0.000616989945542971,0.00869688391111982,0.00453157695772173,0.00276806317014205,0.0005372499706085,0.00496536676712627,0.00262729611504004,0.000228825749027921,0.00553821760199955,0.00174294654466491,0.000722480914640894,0.000666510719126969,0.00266969369051045,0.00124269514712396,0.00243579511968419,0.00242898685941473,0.00245644889905835,0.000475014373307579,0.000394802230428516,0.00728606831333636,0.000286787796821864,0.00759748213591121,0.00187254208742086,0.000202087748781749,0.00239083522531268,0.0055939665536783,4.11059716314153e-05,0,0.00216160660171784,0.00357988980681757,0.00104537819339715,0.0025484052611914,0.000518228845508773,0.000596367698470625,0.00298659824053567,0.000415290187938472,0.00734745376086913,0.00346771807260549,0.0056817303300898,5.97510349112189e-05,0.00276869265815493,0.00794554005119956,0.00766726871207688,0.00242152122524241,0.00268551052086044,0.00116917238997996,0.002918996355139,0.00462357996624988,0.00169548306249665,0.00423657894057791,0.00326072670663527,0.00199589343191732,0.000645588099586973,0.00248805092300103,0.00343983677356624
"ENSG00000134152.11",0.00494430254535903,0.00251920650620251,0.00498404776418437,0.00118452300380687,0.0080855212790726,0.00934052846023476,0.00793272984224336,0.00230918557099557,0.00967854277954891,0.0117692573156338,0.0108688695042664,0.00696984894430401,0.00605669058453482,0.00440609877550964,0.0191456945249013,0.00261648056795472,0.00216463267596056,0.0121351219111997,0.000398272577961202,0.00287304458677314,0.00294542439867621,0.00102598831492129,0.00696163573000941,0.0134610063088963,0.000501018774053308,0.0176854617265562,0.0403283185599695,0.0171779113892081,0.0220262217804549,0.000572310355695871,0.00149853286795567,0.000700126459994198,0.00111417231321884,0.000970129214665557,0.0117402985980212,0.011165585487136,0.0081503929808956,0.000815104769373134,0.0108214976516197,0.00374906833792588,0.00044868346628465,0.00857531742067849,0.00278158681816199,0.000907275881070317,0.00152367401534586,0.00531171249047394,0.00199293472144575,0.00178445535558349,0.00646600787833692,0.00537435007072827,0.000857840449775915,0.000739552937153335,0.0108053998025845,0.000517095441888316,0.00959299796110383,0.00201156085129917,0.00035970849895586,0.00601840535684392,0.0116981276159293,0.000139885585492485,0.00216160660171784,0,0.0059171620040074,0.00250332901676189,0.00623615302478982,0.00104454030750096,0.00134177018165691,0.00604264359344135,0.000639861310478346,0.0108236380807758,0.0076570283986151,0.00876378825513742,0.000153417564044672,0.00525457897293706,0.00686199874790544,0.00895173349259087,0.00799151316640541,0.00261436659469642,0.00206398333615123,0.00492059460972431,0.00922742142892235,0.00321107600692561,0.00479540847402181,0.0050727716626831,0.00537574996904125,0.00109229655713139,0.00553059132406814,0.00718928641006475
"ENSG00000134851.13",0.00667997395952544,0.00384056323270645,0.00584580929923549,0.00224918356469055,0.0124211861897947,0.0141689947821758,0.0112741291094029,0.00267173071220703,0.0123430410318761,0.00919490832711325,0.015390519173901,0.00637139068550394,0.0067567553784499,0.00511201940036365,0.0293203272013677,0.00492880647125458,0.00247282771579296,0.0161722328011506,0.000754455687357562,0.00373228801738608,0.00442627457458282,0.00187434893652521,0.00802418964330991,0.0117409423155782,0.00095274079943123,0.0166060115439579,0.0628869192281458,0.0139052529816744,0.0173549440493573,0.00145551372964719,0.00228421092120499,0.00163528574672229,0.00175686176855905,0.00196843868136541,0.0124506492452198,0.0114580057467416,0.00687002326179557,0.00121859044051795,0.0107743192819698,0.00383928420112393,0.000589584744666187,0.00934474832064283,0.0040744271668256,0.0019962406997391,0.00196137647009595,0.00555005668862415,0.00273252504141139,0.00243076869309908,0.00689024832702081,0.00672170358682555,0.000984039841791789,0.00127413609590533,0.0142775828395136,0.000661052852638663,0.0109539808711663,0.00300446269641006,0.0005730431726887,0.00734289336883432,0.0114640160337924,0.000113956984677809,0.00357988980681757,0.0059171620040074,0,0.00294778338943384,0.00727391017789194,0.0015307713954452,0.00153149450554595,0.00710926807488448,0.000541665099707102,0.0126872472923276,0.00773783188719953,0.0103299973187761,0.000123293986840234,0.00593841220988641,0.00901650131238933,0.0127363502964533,0.00716895718851576,0.00342764270520478,0.00269842189213413,0.0050315190575134,0.0144977457488636,0.00466294273089262,0.00717768138357931,0.0059111777043224,0.00508068251239949,0.00165766177195474,0.0068371877643011,0.0074154214122909
"ENSG00000139746.16",0.00182277511619355,0.000994234485094621,0.00206576961654296,0.000509735640159084,0.00327794034264629,0.00459153642383813,0.00365073520832207,0.000953173710669558,0.00400193204999991,0.00401663900421353,0.0047728829346771,0.00274412917977947,0.00282756171198601,0.00185510360788785,0.00919855811728337,0.00130420750742899,0.000971453401101872,0.00520947902713691,0.000192796536098582,0.00115910603217841,0.00121827982503721,0.000740685622041248,0.00282382707703551,0.00507725093140058,0.000237348161087322,0.00663630826165292,0.0186312253887698,0.0068438741415351,0.00854308474716672,0.000496162262788987,0.000754509871087459,0.000427996287763378,0.000749689480707177,0.000435497611341259,0.00434544540332605,0.00499422614251571,0.00312067627806403,0.000441301988444119,0.00460693402163257,0.00140992289044581,0.000205894968207746,0.00313233197204699,0.00151933326299009,0.000449077387179977,0.00067847990602939,0.00195057594502441,0.00105893677054238,0.000499632977428597,0.00279074212324773,0.00228832335524862,0.000385583721635888,0.000430206124147971,0.00377770647211293,0.00030008041449762,0.00292824871209941,0.000860826665507865,0.000227413475306134,0.00259552515878031,0.00443207100067488,6.6561243008746e-05,0.00104537819339715,0.00250332901676189,0.00294778338943384,0,0.00285696091412453,0.00049125549257058,0.000633473027327211,0.00253682703511789,0.000348239879068584,0.00401934626534589,0.00283839101510464,0.00345379212038096,0.000102095980897513,0.00197347236482319,0.00241599054629115,0.00351909922150692,0.00267808165456038,0.000782886606045476,0.000996772831210197,0.00213108475564926,0.00352932523672922,0.00166922266668684,0.00189111036195922,0.00181389383702648,0.00189813684551342,0.000579617463727894,0.00226247387556742,0.00274347162662214
"ENSG00000144848.11",0.00527385442057534,0.00360218343552702,0.00602184937913012,0.00147938890041039,0.00958699080555514,0.0122002022154486,0.0107975922676379,0.00322545696262463,0.010357123596142,0.0116376557935288,0.0142707978831942,0.00803628290808709,0.00755408516511873,0.00562917163120161,0.026767483440351,0.00408122193159469,0.0029807397153668,0.0156466481147532,0.000686197975190636,0.00377781920762061,0.00390113815042759,0.00179042520972875,0.00818379157978865,0.0144620061996773,0.000849709986748649,0.0185246130096994,0.0542097589905611,0.0202282181482601,0.0253881994662275,0.00153618333008686,0.00221753812948207,0.00119653725088227,0.00241307437159963,0.00122785898730796,0.0124062975447284,0.0129761373757792,0.00879234379426048,0.000985316450129304,0.0122308090053802,0.0051777415755849,0.000322939710073569,0.0089441941070013,0.00430313143496599,0.00236368477087211,0.00199773314508756,0.0061655544498451,0.00346335737357928,0.00123153801716301,0.00872570057188221,0.00770820251457345,0.00128019077609848,0.00111181384747045,0.0112560042465982,0.000649551484614228,0.00959243289288262,0.00230265827675081,0.000643008617824645,0.00923838635631902,0.0153369774430936,0.000181381923840451,0.0025484052611914,0.00623615302478982,0.00727391017789194,0.00285696091412453,0,0.00165518196759509,0.0016772513555647,0.00633665403481179,0.00101052182894615,0.0105465929190491,0.00736975513735185,0.0115034486748436,0.000289907349952904,0.00637156625755948,0.00781018895883832,0.0096053740910231,0.00809676161812008,0.00207919629154487,0.00308881418043793,0.00553476327782064,0.0115049672647108,0.00431712371406368,0.00582130497037816,0.00479766062661962,0.00685080717534815,0.00120700338443082,0.0072986510185375,0.00740940930790305
"ENSG00000145912.9",0.000941225070941333,0.00101793871087655,0.000926227696857229,0.000195695670495386,0.00219253811863171,0.00261774530327237,0.00227994988976643,0.000628870915996891,0.0022359422168397,0.00142944827690162,0.0027565105136795,0.000797095491257525,0.00163404484923883,0.000957768033736659,0.00513189855873733,0.0008443630770221,0.000509194365170045,0.00325567029589504,0.000142054996001302,0.000843809353401575,0.000973544574196283,0.00042943211583346,0.0012842382752594,0.00182776839401867,0.000223066483220725,0.00164729739142416,0.0125797329220308,0.00146417996550604,0.00292446827764425,0.000436893340338043,0.000500994627524597,0.000246709127182505,0.000711986123897873,0.000288871603850802,0.00167599670129811,0.00216150053575582,0.0011404331188268,0.000265653294905568,0.00208812569951247,0.00115743059002089,0.000114065192342686,0.00157500705221239,0.000700320694068967,0.000390789326889189,0.000322621932705798,0.000802860268026286,0.000853493150448941,0.000317559570649192,0.00131701609864792,0.00150860568570393,0.000272840636132922,0.000339006644701948,0.0016048972539443,0.000170418305771828,0.00174594552020338,0.000548500057828579,0.000177112654859537,0.00135854175405236,0.00281361717125111,5.70120601485886e-05,0.000518228845508773,0.00104454030750096,0.0015307713954452,0.00049125549257058,0.00165518196759509,0,0.000320981332096651,0.00104256423768891,0.000266523830484879,0.00140441702694292,0.00088937336171045,0.00220464394169369,7.86819926123345e-05,0.000968554001495746,0.00155476562096398,0.0015559066109965,0.00143712197358093,0.000479088280621605,0.000559015989130504,0.000903666792382218,0.00249214390331484,0.000939106490359535,0.00135894050081117,0.000482247995668215,0.0011585123986814,0.00025161327183634,0.00163052229270611,0.000887781161995002
"ENSG00000155287.11",0.00100922263159615,0.000702747299069081,0.00116399434093161,0.000276753286507986,0.00198310197151048,0.00262174061184272,0.00224702126957614,0.00062420230315555,0.00221465258937242,0.00217204436031121,0.00275952391598399,0.00144557103932627,0.0016001632360307,0.00108258670449628,0.00550668420983279,0.000806525203173564,0.00056738660798316,0.00319968865928535,0.000136675228329017,0.000739875634985195,0.000803272167861715,0.000369853552581753,0.00158342153313351,0.00268094232536938,0.000161240034928549,0.00358615633267334,0.0115213579828039,0.00315405538304789,0.00477804837845895,0.000247659842820137,0.000412582243816227,0.000239589299658335,0.000444820756629918,0.000253613492633448,0.00233794456829943,0.002817341044549,0.0016905097457602,0.000246240375665435,0.00263110216294961,0.00098177218966134,0.000113984011182191,0.00181119928426962,0.000866100589592496,0.000368274420955777,0.000415885030218766,0.00113058470695292,0.000650283474351892,0.000363068934819481,0.00165880518799879,0.00142923771210182,0.000234759941400471,0.000255945851222059,0.00199527100057354,0.000173510761701395,0.00172033626778592,0.000499837648376917,0.000138147623744728,0.00151734083386466,0.00260394676713093,4.09201435561986e-05,0.000596367698470625,0.00134177018165691,0.00153149450554595,0.000633473027327211,0.0016772513555647,0.000320981332096651,0,0.0012762677377369,0.000209799680825149,0.0023684547099418,0.00161267009314126,0.00200348394551925,6.39032584674121e-05,0.00118898266138503,0.00168323014333669,0.0018978212660102,0.00169707188485368,0.000466836283563858,0.000632778218881198,0.00119840407386329,0.00213877825415859,0.000989064966817078,0.00103216067670602,0.00100938950052946,0.00105097938252974,0.000343326639488034,0.00144187231717925,0.00150917231921977
"ENSG00000158201.10",0.00453158924478481,0.00268789296379073,0.00503297342162809,0.00118234418932763,0.00821716740371885,0.0115233835204815,0.00932785218687016,0.00236506768701109,0.0101310479697381,0.0108889526980658,0.0128252339282048,0.00696991207181331,0.00769380964595825,0.00463026260079256,0.0204038569781993,0.00303321939751158,0.00228663062243785,0.0140263716188393,0.000483783403961669,0.00330731266796498,0.00320333227801065,0.00156037971945625,0.00699330793512821,0.0116839868538728,0.000553563906908217,0.0156345772943878,0.0499366361121639,0.0182824941102917,0.0193977797508162,0.000981697555053828,0.00220897409653301,0.00106199808202066,0.00124147436820918,0.00132454810593462,0.0108237194133642,0.0104065043476104,0.00757973560775082,0.00108503807775287,0.0111121285861778,0.00376889701927035,0.000472966787241237,0.00852535470968408,0.00378852207910492,0.00153950854734017,0.00152695726304739,0.00573996905551115,0.00263166317401614,0.00201243139919707,0.00580223067590173,0.00606903905370274,0.00105384800805916,0.000769260294745814,0.0100863805120997,0.000574015390396904,0.00974789525009928,0.00232710027072788,0.000384755176063898,0.00670993240550898,0.0116767106337992,0.000100982258944957,0.00298659824053567,0.00604264359344135,0.00710926807488448,0.00253682703511789,0.00633665403481179,0.00104256423768891,0.0012762677377369,0,0.000864028129449875,0.0106702945712017,0.0075943550611601,0.00880315955794718,0.0001218066392442,0.00572228544300506,0.00851081950568409,0.0103713934430265,0.00740176002367521,0.00251535479276403,0.00215322661862423,0.00512777547661975,0.0110813861266913,0.00347375326032351,0.00516916097417692,0.00464528877068514,0.00525202692939321,0.001216491494291,0.00538879109537237,0.00744890482082397
"ENSG00000162923.17",0.000663491512647934,0.00063802892124587,0.000703562092875094,7.25102813248645e-05,0.00137042463335858,0.00221266253451444,0.00180520032247666,0.000376712967397757,0.00175716035771633,0.00118797436706273,0.00218532740485691,0.000600911524946754,0.00170218244450504,0.000740213092845592,0.00401149268345321,0.000555802885123311,0.000346871935368217,0.00291396307048233,6.76334114294649e-05,0.000868832122927222,0.000584709931475165,0.000616827570557018,0.00101323605411732,0.00112521606835471,9.9358852553236e-05,0.00115360428415929,0.010106586657079,0.00141216256664326,0.0024025077352935,0.000339166220894428,0.000505068490026057,0.000296706566038656,0.000504212243132825,0.000150144138298814,0.00121578382291056,0.00180194504394368,0.000901330275624111,0.000263398758567236,0.00174230774625287,0.00091724758426652,0.000116573612463441,0.00174475574346747,0.000390852811718648,0.00033615733602696,0.000124913666078008,0.000772811716248293,0.000610567632446322,0.000151789439725555,0.000727000466833796,0.00120247476782577,0.000402435056686578,0.000180269586987337,0.000339770240909659,0.000180715112166217,0.00138506802979009,0.000525765182889949,8.36228160577711e-05,0.00146750152971725,0.00215990375456697,3.58310971760161e-05,0.000415290187938472,0.000639861310478346,0.000541665099707102,0.000348239879068584,0.00101052182894615,0.000266523830484879,0.000209799680825149,0.000864028129449875,0,0.0012027503745493,0.000968756162049731,0.00147803691823165,8.75169638595013e-05,0.000869695602290351,0.00125649676303303,0.00139401867039916,0.00103151048707197,0.000404194835712506,0.000430127867219778,0.000970325234565786,0.00128344055281442,0.000723582319709455,0.000746728407539389,0.000553458439668917,0.000703238816792887,0.000104925420995179,0.000822622652453011,0.000948599711332565
"ENSG00000163412.13",0.0216386711781068,0.00365622704087832,0.0130517305723446,0.0085497394681457,0.0251036993990235,0.0330560009254132,0.0152865105526313,0.00382554471184251,0.0233298500268218,0.0215915133937003,0.0262813835625585,0.0107747797806209,0.0124182454167551,0.00857665363181188,0.0614412605173331,0.00975459429409361,0.00363116932374565,0.021841916220643,0.00253624361698619,0.00591544842842524,0.00517341523641515,0.00230834723825172,0.0174358396035941,0.0177717521295812,0.000684255394379,0.0475769762615659,0.0815528596305499,0.0220371303603832,0.0366824903156427,0.00139740736430574,0.00313278125435744,0.00225728015976743,0.00192989839983848,0.00129733479614651,0.0482377668991929,0.0186907295755708,0.0126125303145856,0.00137695704039679,0.0178336463649363,0.0129786687771772,0.000517528798151383,0.0281448175106113,0.00638652833229069,0.00261182418864582,0.00280223437915367,0.0109017203176042,0.00327348096097202,0.0107633417058281,0.0110942615215759,0.00938447883324756,0.00161093739718341,0.0010551053396809,0.0353533540262033,0.00089655185273335,0.0403370905986388,0.00719841118043156,0.000622836152727185,0.00968713545421225,0.0247504010386007,0.000148276530335783,0.00734745376086913,0.0108236380807758,0.0126872472923276,0.00401934626534589,0.0105465929190491,0.00140441702694292,0.0023684547099418,0.0106702945712017,0.0012027503745493,0,0.0163602531046018,0.0251674658767247,0.000159956747098351,0.0114569140231962,0.03484280447871,0.0321102446452269,0.0113462604571525,0.0159219197201848,0.00459821645776718,0.0132217486204317,0.0154377459190099,0.00579156931352118,0.0183123928006122,0.0187786663380811,0.00805043591228159,0.00226877870266318,0.00871374316139038,0.018044426665103
"ENSG00000163466.16",0.00697638292008119,0.00298370966651995,0.00687317174959844,0.00164584953342237,0.0103506569352901,0.0132248125344861,0.0116281146639647,0.00259603523673707,0.0130041567040519,0.0150022231276399,0.0155053793639682,0.0100948577112574,0.00841573236082714,0.0058963498752698,0.0254431951451475,0.00366654559327002,0.00276069233523546,0.0191573847053666,0.000303702625522309,0.00419571832499784,0.00287755474860746,0.00140435017015413,0.00887247743701641,0.0163891499384167,0.000616380323872257,0.0262200500890927,0.0561704918944002,0.0217535055431118,0.0363775214807771,0.000963580408112523,0.00222332717170243,0.00164937583205691,0.00123516922137454,0.00137802018160532,0.0147643579193846,0.016771615073644,0.0108258061201652,0.00139144740651843,0.0142810294554629,0.00503831210836941,0.000579588755181422,0.0119651662449175,0.00355965830838304,0.00119905251751369,0.00160869483721976,0.00733138788231839,0.00211504984466636,0.00180633370624295,0.00808804311063272,0.00661372779180188,0.0014862331901692,0.00054583881447187,0.0152835956645606,0.000530307655863222,0.0111781055791759,0.00313606022880215,0.000258523426392833,0.00820772006492823,0.0148039590515165,0.000128366446758109,0.00346771807260549,0.0076570283986151,0.00773783188719953,0.00283839101510464,0.00736975513735185,0.00088937336171045,0.00161267009314126,0.0075943550611601,0.000968756162049731,0.0163602531046018,0,0.00999427140391794,0.000109743117741068,0.00792060149719772,0.010548062573423,0.0140848010974281,0.0105012643763451,0.00331437153787821,0.00248161825568193,0.00546725787304344,0.0104345124651483,0.00435278545312569,0.00500716080101436,0.00674346218064649,0.00663003802834969,0.00154450947129363,0.00641300111150814,0.0116722590555878
"ENSG00000167207.14",0.0159188825517214,0.00493995518043307,0.0108865773272322,0.00587941469053578,0.0211066862818034,0.0273687001851135,0.0139890601672014,0.00423526338876605,0.019340622894316,0.0167439462013562,0.0229666291079633,0.00928244836672066,0.00993691141742635,0.00798473928961363,0.044496794955103,0.00759032988426464,0.00358145691815118,0.0208275443865796,0.00203718869320375,0.00555101510352395,0.00520118915705225,0.00214749585180303,0.0151307798630943,0.017679988546146,0.00113250022330621,0.0381147018548646,0.0740954479586183,0.0214545942995315,0.0278478235966639,0.00183373415601109,0.00303964527253403,0.00155543401716919,0.00285961127941231,0.00171085488685795,0.0331706655208009,0.0158794953252391,0.0109076137543254,0.00142007899172751,0.0169432147375825,0.0112154674867763,0.000514395754007242,0.0194599127327313,0.00495032518921299,0.00290296537857161,0.00218820832913684,0.00947051733429208,0.00452708291640841,0.00714623910756485,0.0105522761635099,0.00987496266200205,0.00178531775183373,0.00135745317952431,0.0244562920375477,0.000838700121679668,0.0291359093364381,0.00570026484497221,0.000771496820823809,0.0103932913450533,0.026153550720924,0.000196986622866369,0.0056817303300898,0.00876378825513742,0.0103299973187761,0.00345379212038096,0.0115034486748436,0.00220464394169369,0.00200348394551925,0.00880315955794718,0.00147803691823165,0.0251674658767247,0.00999427140391794,0,0.000344845923868325,0.00954868263249018,0.0249244289952785,0.0241280629482623,0.00945683773451193,0.00960209505318479,0.00406269526568426,0.00875773817709039,0.0163399610463749,0.00553351666162932,0.0155488399582803,0.0140342982851558,0.00919557299327785,0.00144062128484575,0.00916865878765628,0.0101318694847028
"ENSG00000167658.16",9.54215976920164e-05,0.000151386896144954,0.000154030772781257,3.50411928848619e-05,0.000278548940779761,0.000458942133272874,0.000377431065801065,0.000101457048955715,0.000394173988957608,0.00025099891867344,0.000453635824058439,0.000103744743629041,0.000280984918711475,0.000165577685189752,0.000965957531127108,0.000144690836224133,0.000101244590783607,0.000601133583683839,3.30858376089783e-05,0.000148443610759424,0.000131058930551406,0.00012521613760183,0.000202306081551563,0.000219786037571525,3.58246804732797e-05,0.000204702408092894,0.00206080206370834,0.000337369048635455,0.000472561021216619,6.90847699968556e-05,7.1697797630524e-05,4.53607650408542e-05,0.000154517734266918,3.02382679348028e-05,0.000281035879951786,0.000386957305585428,0.000181361753316491,6.28204927798327e-05,0.000418955919373408,0.000195808781724616,2.97770572933131e-05,0.000367878866372786,8.85165903352969e-05,7.7537501002697e-05,2.7130466038577e-05,0.000111564769261188,0.000160043867538819,2.95148211922901e-05,0.000256492288616604,0.000258876984654301,7.50985904511888e-05,6.58948541659289e-05,0.000117394398472133,5.46032185769234e-05,0.000282854340078236,9.53477277368767e-05,3.6653062912733e-05,0.000363203720091092,0.000501700870770806,1.39317867284508e-05,5.97510349112189e-05,0.000153417564044672,0.000123293986840234,0.000102095980897513,0.000289907349952904,7.86819926123345e-05,6.39032584674121e-05,0.0001218066392442,8.75169638595013e-05,0.000159956747098351,0.000109743117741068,0.000344845923868325,0,7.16040573590071e-05,0.000204252556121337,0.000114081784011755,0.000255592945138166,8.58577654020604e-05,0.000153673803074132,0.000235703724912841,0.000163318128439502,0.000185339720890645,0.000232447335922912,0.000166060148972868,0.000120065998308801,3.48497098179714e-05,0.000213647407053541,9.96130452375418e-05
"ENSG00000168421.13",0.00508956391188495,0.00258025954640086,0.00479252302381202,0.00117159032000257,0.00832370661347926,0.0105179056614115,0.00879188358596237,0.00233910843007689,0.0100463664498487,0.0113785714054227,0.0113301427362695,0.00635048011973669,0.00660708438896922,0.00433460572757881,0.0206163181076528,0.00302793195066611,0.00194071058994374,0.0126815746961283,0.000334652623093137,0.00341741676138273,0.00293707868155489,0.0012160854224574,0.00715773100109525,0.0115811238790781,0.000497633517183866,0.0165028291310915,0.0452235594254361,0.0133247622511981,0.0188093199209532,0.000959474536644548,0.00211562287905039,0.0011000315743921,0.00111444024302603,0.000982585425162144,0.0118380452497316,0.0107120250387778,0.00752336338878259,0.000791494651745455,0.0104591449648093,0.00415235481526796,0.000247614192474158,0.00797389588662578,0.00301122611938097,0.0014659535994575,0.00162843777414627,0.00628759133871706,0.00218575920337005,0.00193571647289946,0.00596319366364526,0.00614948138318058,0.00117310937139459,0.000578039900204693,0.0112566104437015,0.000358469011419479,0.0113587705755458,0.00259110063258066,0.000290801357744512,0.00619687592873599,0.0111589125067618,5.41341959501466e-05,0.00276869265815493,0.00525457897293706,0.00593841220988641,0.00197347236482319,0.00637156625755948,0.000968554001495746,0.00118898266138503,0.00572228544300506,0.000869695602290351,0.0114569140231962,0.00792060149719772,0.00954868263249018,7.16040573590071e-05,0,0.00986652429523391,0.0108615240604231,0.00569210447067309,0.00358939450146298,0.00170208103762138,0.00484218405256952,0.0104330767284535,0.00350511441963536,0.00394157763064378,0.00641606115765817,0.00520806730619576,0.00101782873045724,0.00483827138533147,0.00816032214078185
"ENSG00000172965.17",0.0202139255367755,0.00407384246234988,0.0113602265904177,0.008348448072773,0.0237603507153276,0.0341932365013553,0.0123579238002769,0.0031925502633891,0.023436563718249,0.0204497077466681,0.0229258249307069,0.00722525227677997,0.00950376104102408,0.00672390184408692,0.0501427933132745,0.00826119523455101,0.00273928125561929,0.0196175693494615,0.00248770471935663,0.00498836959365263,0.00385543113428313,0.00238223372620564,0.0164656542644842,0.0119332035119943,0.000879093291676761,0.0437766906492828,0.0636254146894685,0.0153595411041985,0.0244169675796191,0.00189159551976674,0.00263691942779922,0.00171408680589611,0.00239174727198512,0.00178034781090494,0.0469020445442235,0.0139699233703719,0.0095339220577513,0.00154455986376571,0.0146961346646662,0.0102440346250759,0.000616705245365546,0.0259495579618765,0.00556131512191695,0.0029277426075649,0.00176329915623686,0.00974849583802343,0.00371268344823353,0.0126559661827462,0.00750288209191163,0.00730771352010202,0.00126142231446783,0.0009848909477604,0.0394005070529944,0.000747849330342568,0.0446018894745881,0.00736237389073947,0.000529395279506175,0.00718357780459394,0.0243019529619451,0.000127310974387941,0.00794554005119956,0.00686199874790544,0.00901650131238933,0.00241599054629115,0.00781018895883832,0.00155476562096398,0.00168323014333669,0.00851081950568409,0.00125649676303303,0.03484280447871,0.010548062573423,0.0249244289952785,0.000204252556121337,0.00986652429523391,0,0.0304069408171195,0.00812011100674138,0.0174429743326274,0.00347440351678656,0.0126649405048072,0.0114563515119469,0.00485815385966042,0.0213362790560657,0.0180791583716367,0.00633095227062555,0.00164956537803997,0.0076833473112929,0.0139584838585384
"ENSG00000181381.14",0.0205459032145163,0.0041689933087906,0.0125844469375575,0.0081980685292795,0.0247138431939031,0.0335235985518259,0.0149132840560076,0.00365077815650566,0.0213262062927067,0.017442230712296,0.0262363409837803,0.00995166954945671,0.0117031630881216,0.00817896469424776,0.050697527497436,0.00922470970249049,0.00320240818849226,0.022213851523165,0.00204138710340549,0.00639780941983135,0.00501879568413628,0.00251927900659007,0.0189830054743761,0.0171190057791763,0.000802385408193467,0.0477225611604808,0.0799352055959354,0.0232100119755468,0.0303135362041928,0.00171216836035941,0.00355616040575189,0.00215499930637813,0.00184668949761853,0.00183926102350789,0.0420990416066519,0.0166759669532296,0.0111198298528438,0.00152709700417575,0.0167490310131337,0.0118551987788617,0.000620955239991143,0.0233278279249398,0.00526216960176862,0.00244607456241993,0.00224953067648759,0.0106760891726762,0.003579144198428,0.010034098207373,0.00893909717172277,0.0088425659189794,0.0018846817345348,0.000918972824970846,0.0291825599650931,0.000746282953063756,0.0345412279349377,0.0076985397781325,0.000459638460628486,0.00973260780658069,0.0230573787799592,0.000112403003343596,0.00766726871207688,0.00895173349259087,0.0127363502964533,0.00351909922150692,0.0096053740910231,0.0015559066109965,0.0018978212660102,0.0103713934430265,0.00139401867039916,0.0321102446452269,0.0140848010974281,0.0241280629482623,0.000114081784011755,0.0108615240604231,0.0304069408171195,0,0.00973922970746941,0.0126086666500152,0.0041027035024551,0.0104560049308188,0.0166871243704229,0.00533764698088035,0.017028156252048,0.0138608639328538,0.00977457794714241,0.00164623218250667,0.00832988036004754,0.0141479220162182
