"","M0000000093","M0000000275","M0100001073","M0100001208","M0100001287","M0100001416","M0100001426","M0100001730","M0100002910","M0100003695","M0100004089","M0100006379","M0100020214","M0100020371","M0100020487","M0100021093","M0100022041","M0999912117","M0999925422","X11117_2","X12020_39","X13463_1","X13998_26","X17761_2","X2944_66","X4464_10","X5508_62","X7861_9","X8368_102","X9021_1","X9829_91","ENSG00000055609.20","ENSG00000066739.12","ENSG00000068650.18","ENSG00000070961.16","ENSG00000071054.16","ENSG00000072364.13","ENSG00000075539.15","ENSG00000080503.24","ENSG00000082701.17","ENSG00000084623.12","ENSG00000084676.15","ENSG00000085224.23","ENSG00000099795.7","ENSG00000100216.6","ENSG00000100220.12","ENSG00000100354.21","ENSG00000100836.10","ENSG00000108510.10","ENSG00000114127.11","ENSG00000115020.17","ENSG00000115464.15","ENSG00000116586.12","ENSG00000117362.13","ENSG00000117625.14","ENSG00000121741.17","ENSG00000123104.12","ENSG00000124222.22","ENSG00000131503.21","ENSG00000132466.19","ENSG00000133858.17","ENSG00000134153.10","ENSG00000135390.21","ENSG00000136044.12","ENSG00000137817.17","ENSG00000138688.16","ENSG00000143164.15","ENSG00000143575.15","ENSG00000147162.14","ENSG00000155115.7","ENSG00000155849.16","ENSG00000157106.17","ENSG00000157764.14","ENSG00000159596.7","ENSG00000160584.16","ENSG00000162869.16","ENSG00000164081.13","ENSG00000165671.21","ENSG00000166747.13","ENSG00000169246.16","ENSG00000171634.18","ENSG00000173575.22","ENSG00000180879.14","ENSG00000184840.12","ENSG00000185864.16","ENSG00000187742.15","ENSG00000207233.1","ENSG00000215421.9","ENSG00000230590.11","ENSG00000237550.5","ENSG00000239183.1","ENSG00000239665.8","ENSG00000242588.6","ENSG00000252464.1","ENSG00000253729.8","ENSG00000264343.6","ENSG00000271204.1","ENSG00000271533.1"
"M0100004089",0.00105889414236527,0.00240717094994849,0.000528168020995952,0.00156492000699005,0.00106385585838261,0.00369219729960112,0.0037957843801645,0.00171566424782548,0.00169803564785461,0.00117329451257185,0,0.00337698339057264,0.000565844038194337,0.000474589146370582,0.0020109635189057,0.000745469805321061,0.00469034322705299,0.0015758386489672,0.0016395430855596,0.000360489271421716,0.00186317726889974,0.0054260568061465,7.61616235995606e-05,0.000829668995893155,0.00557882827526056,7.30850870414194e-05,7.35941520260056e-05,0.00334901993526354,0.00356247630631468,0.000708792166772828,8.52926533151677e-05,0.00039196608134468,0.00112257639087248,0.000329005386324612,2.58565102880393e-05,0.000544784800120198,0.00104511742319836,0.000711375440217977,0.000389385946286713,0.000285074151156402,0.00108032882650144,0.000305383667270993,0.000446293321368674,0.000187283086444515,0.000343888120550236,5.3133926113519e-05,0.000606902657933303,9.88710665195608e-05,0.000594606970683596,0.0012439734177197,0.00084793733670236,0.0012284566928533,0.00026518802582761,0.000232032929101717,0.000140621984714884,0.000201835186769293,0.000616716532150681,0.000808211037962809,0.000613634704208251,0.000470389378248807,0.00180387438172103,0.00213878258248513,0.000396795218805238,0.000317999888900372,0.000278966132521373,0.000430094087278397,0.000379718960382679,0.000896311310477452,0.000697150543219135,0.000169518049447071,0.000564145845553154,0.00082738124129824,0.000718794363385072,0.000180512971660858,0.000146810677734986,0.00017647118513189,0.000627223817908281,0.00126602621967878,0.000611394307161385,0.00055640265012822,0.00104442585457305,0.00104562715004107,0.00158962136531839,0.000583673263264973,0.00035120073218094,0.000478227557741514,0.000112503578449912,0.000602781651030844,0.00140598963030255,0.000152335246389612,0.000611293007638857,0.000344099959038065,0.00105941119534941,0.000979981117609306,0.00037017985753151,0.00146184579440567,0.000617621917745113,0.000499016015917102
"M0100006379",0.0194011982530039,0.0432191168001691,0.00776546994863356,0.0277177835399858,0.0178917509348884,0.0696942123425885,0.0753765918399096,0.0476119523744509,0.0297406063090489,0.0327121450630395,0.00337698339057264,0,0.00609063598265484,0.00672691444733855,0.0343292795814075,0.0107659001129507,0.0684425465665091,0.0311174616813953,0.0361197347029208,0.00778622013656888,0.0337632474135797,0.10124435725136,0.0030332337616384,0.0188862314495607,0.100165969653355,0.00291676563556827,0.0034544197357316,0.0621514754520822,0.080910120164149,0.0154398833063487,0.00194115822828914,0.00570389358101859,0.016711062805697,0.00395736818257535,0.000181194872899278,0.0103796848276823,0.0163876737132768,0.0117942387917407,0.00536197602557412,0.005407301394376,0.0122488950834023,0.00388390947517406,0.00726616442844783,0.00308739162222427,0.00456483060523052,0.00138522929142807,0.009777069545107,0.00225085159754499,0.0122172403445241,0.020705783278114,0.0134721138572562,0.0216462132472401,0.00237789489410635,0.00361452621410794,0.00166790272231289,0.00286016074403552,0.0142790497271169,0.0215701272808131,0.0100714124438282,0.00979297386482587,0.0318083936931476,0.0302545519182551,0.0065062373318218,0.0040375702699674,0.00293802009681799,0.00860290248363955,0.00570861758241171,0.0136702444071095,0.010784772588942,0.00264586264326354,0.00661158550437209,0.0148144816785133,0.0112961895112516,0.00344204121211186,0.00191757088899061,0.00430595395816595,0.0143270773895443,0.0226791051627666,0.0113523013656185,0.00894255985027071,0.0170583868635496,0.0250085950064492,0.0237132873070415,0.0102618482900002,0.00841812449214022,0.0104689653888127,0.00195154498264088,0.0104858270432142,0.0248755682081901,0.00241786934380757,0.0122529040324189,0.00514301951633782,0.0223434545012298,0.013019916240182,0.00519850494914356,0.02238435814326,0.0109230423007907,0.0178919981661334
"M0100020214",0.00201194899587737,0.0044576376297261,0.000897991208235573,0.00295322170637223,0.00186413096884653,0.00726030998072049,0.00687126729310152,0.00344991771838629,0.00387284875075231,0.00260367809020604,0.000565844038194337,0.00609063598265484,0,0.000755194585351462,0.00425191777921053,0.00178971425236859,0.00937525864704786,0.00311973359664794,0.00329003181548896,0.000697021634831875,0.00305242788972591,0.00895215285188124,0.00024786150662163,0.00170512732153971,0.00972983245429175,0.000202702621431081,0.000212495736035635,0.00549630163181082,0.00738274120788761,0.00134922369839428,0.000223330789314943,0.000593447874175378,0.00231674599335542,0.00051655595963047,4.59657670944196e-05,0.0010367995273913,0.00219662587874677,0.00131182500208243,0.000978736013473622,0.000492002030785251,0.00181419509700666,0.000428101757149161,0.000890462009759576,0.000357204897205861,0.000539065627129117,0.000102569560986258,0.00103756641288194,0.000220289160510389,0.00110494981795892,0.00205858260917578,0.00133171648208773,0.00267081209057282,0.00062082142622275,0.000416366031619154,0.000196796474206203,0.000334764135779503,0.00119839000834044,0.00175065961762972,0.00107988377556077,0.000913181578779532,0.00312780446174631,0.00443764555006998,0.000717739685587662,0.000497059497812022,0.000903509249704807,0.000752360120397407,0.000662411776445856,0.00158152494374721,0.00118705270878218,0.000301546818243949,0.00133120677468396,0.00130648419663592,0.00133756247528222,0.000337974653294606,0.000251663085227008,0.00040844287241029,0.00117498036467172,0.00268013769247137,0.00093325228875695,0.00129370026737658,0.00210213128699465,0.00186077646972249,0.00281710284706192,0.00115505217779362,0.000653304339696697,0.000904927433510688,0.000266041033362602,0.00106608472433597,0.00315421722305499,0.000484346845112057,0.00126808616679324,0.000494281325468391,0.00190403694976951,0.00157858934720161,0.000937996470991595,0.00249335405829678,0.00097373316518004,0.00158977099509718
"M0100020371",0.00222558684576377,0.00482680854716978,0.000967567367023967,0.00294575941359108,0.0020999831072004,0.00689041831225289,0.00756292299512798,0.00395268442814239,0.00307872028965177,0.00289769901911932,0.000474589146370582,0.00672691444733855,0.000755194585351462,0,0.00350184353640395,0.00121088898742187,0.00800425366227977,0.0030712839361332,0.00339199212656428,0.000862199119780031,0.00405994334510016,0.0100330343451993,0.000304630656007491,0.00202015368103842,0.011011509321812,0.000262046523003996,0.00022802657761311,0.00618947284251506,0.00757804886540492,0.00160771498162098,0.000182714715614474,0.000759956474517929,0.00191107951862912,0.000624041896260181,4.78010708209208e-05,0.00115218078278205,0.00176228424463333,0.00134855084702125,0.00055734463316697,0.000625754080419142,0.00172810705219076,0.000512761694700205,0.000800703498345469,0.000368840278392926,0.000657781861284734,8.51871973473095e-05,0.00121478006667165,0.000226785252931211,0.00131270967903186,0.00264896027174944,0.0017068323041172,0.00235778590918422,0.00037082421150461,0.000418943962366706,0.000223433389068591,0.000375630893202596,0.00143837025934996,0.00197348417313286,0.00113143456217954,0.000987539435883858,0.00366237068706394,0.00332724614161477,0.000777342169576644,0.000558182929989135,0.00026408549037791,0.00105278295433561,0.000644454688315587,0.00172679094015964,0.00123396135301259,0.000312458753802395,0.000719573163718009,0.00149031702297442,0.001544419712697,0.000331912494310931,0.000258428761724751,0.000463882192227229,0.00133860344118981,0.00228041548560705,0.00128725593597694,0.000769836983614196,0.00185598580937462,0.0023827034213239,0.00293961905470877,0.00113298893020057,0.00082408946254228,0.00090123541804758,0.000221157830432105,0.000986051007279933,0.00267201210300195,0.000209169860390514,0.00134119150694307,0.000668473008748029,0.0022242170263085,0.00175494190077662,0.000592050966538427,0.00278634630575221,0.00110444104102059,0.00144643841712654
"M0100020487",0.00997190419008611,0.022006256030031,0.00407594763917518,0.0139973240372829,0.00914908503386901,0.0353522932273328,0.0374905437600747,0.0207896222546906,0.0169922173863323,0.0163747436930611,0.0020109635189057,0.0343292795814075,0.00425191777921053,0.00350184353640395,0,0.00686112297010139,0.0389048305227106,0.0164793693141678,0.0183119280570839,0.00373916497652048,0.0165808738271066,0.0497955992615008,0.00150659841493561,0.00930363170821442,0.0496294553192783,0.00129591828102225,0.00146440003723304,0.0305146176522062,0.040642716645111,0.00750865205469016,0.00103077192496653,0.00299926310513781,0.00924376500189191,0.00224787028895071,0.000176119342782951,0.00533466769616463,0.00880738439735601,0.00608232784588002,0.00335055561753075,0.00290391869863141,0.00710339361005279,0.00204932201784578,0.00397664181312,0.00164521182647321,0.00244666796464786,0.000648809330618418,0.00514113083723943,0.00122796391707144,0.00624528470666585,0.0105500632871025,0.00692604406750824,0.0121006963540567,0.00189599854330947,0.00198508586940606,0.000923944149660608,0.00156629973278379,0.00637910052384226,0.00967243248378508,0.00535303952620618,0.00521115449416473,0.0159960711070731,0.0179386313879122,0.00360783076403437,0.00222775753830981,0.00230654512323348,0.00442370351900171,0.00301499936420497,0.00716906935432643,0.00592409229015293,0.00141984891816321,0.00424088836797975,0.00674214109487515,0.00637318956559931,0.00155713552183198,0.00107419027305217,0.00230735586936837,0.00641612238433522,0.0111258925426342,0.00507778735261471,0.00479935360315102,0.00913555106928996,0.011145936654262,0.0125792920307472,0.00552018625187926,0.00379023127149854,0.00480603038991497,0.00116538371701511,0.00484748553328073,0.0139017472037332,0.00151676689681762,0.00649731739088655,0.00289969901651576,0.0100362618149448,0.00717077436633847,0.00327386968921243,0.011670282335764,0.00497537273044162,0.00839642523960132
"M0100021093",0.00334434710815213,0.00721916410609807,0.00140121935774987,0.00467358159957137,0.00305514438397158,0.0115419824377111,0.0120350251839561,0.00675979945919318,0.00589851647144073,0.00500381610869701,0.000745469805321061,0.0107659001129507,0.00178971425236859,0.00121088898742187,0.00686112297010139,0,0.0138606923560194,0.0052179829589966,0.00595305120696113,0.00130130504539528,0.00550907748832545,0.0149731187619151,0.00053608522259828,0.00317305885781744,0.016265165532681,0.000448175014776621,0.000470706207453556,0.0091864730301682,0.0136668188168725,0.00246975756367241,0.000355781724470037,0.000986220690703664,0.00324717219465047,0.000808334690120379,6.49151820695591e-05,0.00177677282004328,0.00314034077976294,0.00202794831622036,0.00130269877614541,0.00089076811015228,0.00246620406808685,0.000649497665055678,0.00131141008066516,0.00057868275366191,0.000873518619116853,0.000176570772773707,0.00170134357291553,0.000374900663091105,0.00193424123060499,0.00364185810883301,0.0022841997784815,0.00400455596059698,0.000775621927536168,0.000636978610569762,0.000287305850230797,0.00052136116819369,0.00215986733726154,0.00324771556048231,0.0017115416895295,0.00154392980827586,0.00526442932070502,0.00630661205562033,0.00114931745249937,0.000748827282980019,0.00096610841522115,0.00144099090825711,0.000977127917318935,0.00249131434071916,0.00175541309323229,0.000469099372757628,0.00166245201936592,0.00211809266725616,0.00210466242815932,0.000548184855943179,0.000377284678500951,0.000755284088884102,0.00212989269115343,0.00415821225591166,0.00169291326863177,0.0017371079365425,0.00316412701699011,0.00348544773052182,0.00424103118460487,0.00185509021419953,0.00122761812255007,0.00140089491786952,0.000391469785376123,0.00157977161701814,0.00492021120946588,0.000615011120431838,0.00214572438698687,0.000818881828511952,0.00331671035038277,0.00244925076326293,0.0012131126790903,0.00391395644933124,0.00156954034180965,0.00290412132638842
"M0100022041",0.0206272673759038,0.0484351312167092,0.00832155744069151,0.0327780086543237,0.0191730751824089,0.0783285863808303,0.0714177205774987,0.0390062275594067,0.0433925873848029,0.0302144382903665,0.00469034322705299,0.0684425465665091,0.00937525864704786,0.00800425366227977,0.0389048305227106,0.0138606923560194,0,0.0330986747263054,0.0342046232746302,0.00811482767671819,0.0415942306877849,0.0959507698377619,0.00297988647584647,0.0209054674842988,0.0987104020603453,0.00258724448348168,0.00197214019865783,0.0592070217505519,0.0731461295827314,0.0153696534497613,0.0014535881300995,0.00718987323609915,0.0227831605840919,0.00536916301748728,0.000424714685097526,0.0112987069119484,0.0225985958377997,0.0138947433235628,0.00969709291899435,0.00674380239782145,0.0134125532166857,0.00487933447004352,0.0119226444598485,0.0034176166325866,0.00566129154922969,0.000680475273751214,0.0110036857371211,0.00239157455812346,0.0131896959692509,0.0255805004518669,0.0167358233535456,0.0288795684314399,0.00580619184466848,0.00391198346690352,0.00199945053604093,0.00344798254768828,0.0128597071915409,0.0191252866979194,0.0111456652193771,0.0106364824564391,0.0345470913709621,0.0416174704374088,0.00708470992400854,0.004865403226671,0.00700055061624823,0.0108512170075879,0.0057500657872033,0.0149006869672848,0.0161151192453447,0.00285345638502935,0.0129130811741672,0.0134862030663271,0.0168289192437856,0.00266054071414869,0.00214799650699703,0.00480682862832415,0.0132743849988229,0.0269288727981306,0.0122351534762627,0.0118554070345097,0.0225058626151826,0.0237050822905094,0.027518603277609,0.0124210589758323,0.00739546189657377,0.0105096190433988,0.00171305150035527,0.0117371271973384,0.0334078522380543,0.00453609929539265,0.0132326813267501,0.00698178695107402,0.0208257705065236,0.0179152929478416,0.00886900191080187,0.0240435898281883,0.00992211420441289,0.0192174058913291
"M0999912117",0.00896401086427534,0.0199838852525527,0.00356192006644731,0.0124921337633768,0.00835216013286908,0.0317635792721685,0.0345508683664759,0.0183408780887521,0.0158631540987043,0.0166262427978452,0.0015758386489672,0.0311174616813953,0.00311973359664794,0.0030712839361332,0.0164793693141678,0.0052179829589966,0.0330986747263054,0,0.0162689296557016,0.00341654997069311,0.0155633473212977,0.0470867644693578,0.00148129066511397,0.00854446112054649,0.045459508755288,0.00131007990463426,0.00129727648120128,0.0288195551287638,0.0358483754566491,0.00703034681643353,0.000864723984321921,0.00266990045598361,0.00784885403335822,0.00182407538516527,0.000141311879576775,0.00489971534691263,0.00763931665682023,0.00546753165637225,0.00258556115396396,0.00300492707140701,0.00605369680508425,0.00186089839229318,0.0038511068897015,0.00135550025884061,0.00197267075851617,0.000554878833244867,0.00469662340034362,0.001281987311315,0.0065511154305822,0.00942280724259112,0.0063993216684335,0.0117922793221717,0.00121806266761721,0.00184216884957975,0.000729942325377617,0.00146658608138152,0.00653366249338894,0.0080438669696487,0.00489638036377834,0.00553602549380927,0.0149647577627773,0.0155730868153059,0.00385753537741845,0.00201849483381235,0.00145559372090634,0.00463344179923437,0.00274711273976389,0.00646537651221718,0.00609721935444802,0.00128572875272186,0.00326401354668861,0.00606354452423262,0.00650952288540909,0.00128338848153425,0.000856923322909328,0.00240106629449505,0.00569835348506929,0.00908409572776165,0.0042136769430334,0.00439697825155313,0.00803431175376659,0.0116106958480586,0.0111738729536937,0.00503523924152473,0.00389534373078874,0.00495796234774604,0.00121231968448407,0.00430245247421428,0.0116959973007288,0.00122163961926429,0.00586092172229053,0.00313578645121499,0.00897742756396128,0.00642157154407717,0.00301916905464813,0.0105022144753094,0.00443434486099526,0.00801820411621717
"M0999925422",0.0102272602855594,0.0219376235275306,0.00400134092103469,0.0138331108982634,0.00932741968683798,0.0354877847641509,0.0399968672165015,0.0247910845729631,0.0145782386294414,0.0194974459316488,0.0016395430855596,0.0361197347029208,0.00329003181548896,0.00339199212656428,0.0183119280570839,0.00595305120696113,0.0342046232746302,0.0162689296557016,0,0.00397248187174949,0.0170600359820609,0.0527333026158069,0.00174744697852052,0.0107723260105601,0.0527170638132652,0.00139965456640272,0.00181042866424667,0.0322640910076534,0.0433997959003965,0.00823918062460951,0.00112495581836442,0.00302392007637219,0.0081954158094831,0.00221126387361172,0.000200730559631447,0.00614123764091275,0.00801194200283567,0.00600165841710296,0.00246493761326503,0.00348634659907966,0.00629073605522237,0.00201212570818862,0.00347886588361632,0.00187589207733536,0.00249989925494233,0.000826954143222772,0.00515114781394596,0.00139153166197314,0.00651222776177547,0.0109551309282536,0.00713637885300245,0.0107785699144868,0.00160856773283208,0.00212871191118281,0.00092895010080747,0.00160227379407974,0.00609660050717747,0.011053261335473,0.00608894078876028,0.00593934045136848,0.0164232216639696,0.0154276201356548,0.00341910860847204,0.00208606259369576,0.00139789210054109,0.00451365499583884,0.0032654285655139,0.00718368049526635,0.005360232016514,0.00148944297301265,0.00315126464930949,0.00651666932077661,0.00569798665358937,0.00162721922547195,0.00114051867697031,0.00266631747637392,0.0073882057990587,0.00947920817287816,0.00481705603015545,0.0033885698102817,0.00851662372825229,0.0110150838918602,0.0122067091303674,0.00607963301472783,0.00349963029407228,0.00421082370068547,0.00121448990906619,0.00449561952160617,0.0143010407043874,0.0011829126854761,0.00739773434226363,0.00279878725220183,0.00992754605128681,0.0068252139032157,0.00251894650742255,0.0116946115087107,0.00479014232151061,0.00881032649785893
"X11117_2",0.00249536087237509,0.00516320102856984,0.000990814096829512,0.00314680920603736,0.00225968785153847,0.00753990889732703,0.00820113060309245,0.00514545557555874,0.00345773843260477,0.00372826186553309,0.000360489271421716,0.00778622013656888,0.000697021634831875,0.000862199119780031,0.00373916497652048,0.00130130504539528,0.00811482767671819,0.00341654997069311,0.00397248187174949,0,0.00443284217132257,0.0104151097202411,0.000499896652550867,0.00258374064453035,0.0112639538353665,0.000422826803353136,0.000371026176654939,0.00642995417407676,0.00867289781898005,0.00192545640855371,0.000269069401103034,0.000749107356897526,0.00184844231317793,0.000566797160220014,3.85706493675807e-05,0.00134014812534463,0.00190231843832657,0.00143151735468013,0.00056720500661659,0.000652212399099117,0.00142182456792212,0.000437296663279338,0.000847331287025854,0.000403357926782734,0.000616788106412181,8.23859966963823e-05,0.0012850424620567,0.000283651318675474,0.00153104468868334,0.00284736816095696,0.001740329176417,0.00269562954819104,0.000334702224979326,0.000436024119081722,0.000171870227564044,0.000353504759928995,0.00170453232546224,0.00267215910981322,0.00120280303254346,0.00117356558365057,0.00397755377638437,0.00333160304352165,0.000856596202600831,0.000503183892174533,0.00024453140999196,0.0012103778785847,0.000627176762430693,0.00172974639628815,0.00120003266918417,0.00032494553504943,0.000699119485050747,0.00161199389769803,0.00145446415690155,0.000381528379418384,0.000254088157992091,0.000614563249329448,0.00167109157213676,0.00270821605955343,0.00138140897878225,0.000784643694617584,0.00201457025821728,0.00290646389430457,0.00290376307188598,0.00129963249433615,0.00107104544354809,0.00100505751767447,0.000257688879379135,0.00103077164387343,0.00319275299242314,0.000288136839505346,0.00160917785526932,0.000650876197116476,0.00256461639074373,0.00157972996833353,0.000582643162684611,0.00278444607222461,0.00118707017275616,0.0023638267519479
"X12020_39",0.0106105285560261,0.0236093732944284,0.00417171954576069,0.0146733339880516,0.0098348754393776,0.0340117267415545,0.0363937591007079,0.0208338248475294,0.0164989046521205,0.0158872071036831,0.00186317726889974,0.0337632474135797,0.00305242788972591,0.00405994334510016,0.0165808738271066,0.00550907748832545,0.0415942306877849,0.0155633473212977,0.0170600359820609,0.00443284217132257,0,0.0477120387758406,0.00175111505790048,0.0107865965023286,0.050958973134145,0.00151649502518155,0.00115717442150305,0.0294658369829943,0.0377586851408177,0.00819224519340558,0.000729187098312789,0.00371681149742763,0.00893052764444877,0.00275545784251657,0.000199759516238297,0.00579459048825363,0.00886924121577079,0.00645203055299251,0.0028476273279122,0.00346491606105198,0.00619595648166623,0.00237458073287063,0.00448678470242846,0.00170703823231595,0.00293267597959217,0.000306601923238321,0.00572154935818272,0.00120851719614571,0.00688810998124948,0.0133908217674187,0.00864314558333186,0.0120845064185105,0.00171982995643369,0.00188948972824447,0.000946897902926925,0.00172422112180931,0.00708642506595574,0.0103536386638642,0.00541172924739964,0.00529564172144815,0.0178705751543178,0.0155429919508097,0.00357615291574015,0.00241404462099713,0.00100615224929266,0.00582627871130881,0.00274062111003324,0.00758472535099665,0.00675889441331056,0.00140523282109714,0.00373310677550463,0.00689308862412164,0.00789240274607152,0.00135360646101816,0.00106253923426094,0.00253207706705124,0.00693842647381174,0.0110666506729817,0.00659623602656366,0.00362156816905853,0.00915851328745262,0.0128347004433106,0.0131213475767087,0.0057278722966612,0.00418818076311861,0.00470078600486883,0.000836626391005407,0.00477545620783777,0.0137455890561436,0.00117646382175021,0.00672472722844029,0.00354274671722195,0.0109900848055066,0.00845086620498335,0.00286513170179813,0.0123942452701599,0.00506216565312176,0.00859689910161148
"X13463_1",0.0293517032210043,0.0636996856320008,0.0123387377940157,0.0377882469816024,0.0275358103752349,0.0979653596244808,0.111165344051019,0.0612568188545462,0.0409434956123608,0.0489987114337077,0.0054260568061465,0.10124435725136,0.00895215285188124,0.0100330343451993,0.0497955992615008,0.0149731187619151,0.0959507698377619,0.0470867644693578,0.0527333026158069,0.0104151097202411,0.0477120387758406,0,0.00394354364263614,0.026746534376982,0.139757863972334,0.00362725145748779,0.00410241963293921,0.100642839734022,0.113227644937712,0.0216755869755476,0.00343416731849366,0.00881841003681513,0.0226613050955751,0.00600089816621971,0.000475945855180797,0.0159553527710534,0.0224080589782657,0.01736253047753,0.00630362807370541,0.00827525293603999,0.0220489231837721,0.00663588994296584,0.00989302432077993,0.00479521953037107,0.00653475616342299,0.00206233612262933,0.0150461947849122,0.003876535459049,0.0191958655440638,0.0307624299675627,0.0205353920126424,0.0312868670592443,0.00325637832663887,0.00646799728897571,0.00296135883300673,0.00452724334498366,0.017016573223392,0.0279712043630753,0.0175903817183361,0.0174074687369388,0.0478906467685856,0.0484891197270816,0.0118241353121277,0.006681680130226,0.00303434601342117,0.0128420198078431,0.00952581161989863,0.0203507590186156,0.0180854528970456,0.00444710117230391,0.00795703456856443,0.0221610575649146,0.016253296615194,0.00474099539975801,0.00313422429348754,0.00698482770171573,0.0196240042025539,0.0272019572528415,0.0143543266124918,0.0114457314931447,0.024089160333969,0.0335163273901619,0.0341907844435648,0.0160564805308411,0.0108866710958622,0.0152736950810674,0.00348225212104089,0.0147059490230553,0.0355960268259491,0.00220780662669493,0.0198362860373388,0.00966923574667509,0.029837334511105,0.0194126908605403,0.00681460052901488,0.0327178874115406,0.0163345728006451,0.0209572388502283
"X13998_26",0.0010920861614251,0.00210382944214261,0.000406457159801143,0.00124578233198017,0.000918474321106367,0.00310396629049548,0.00332789298991667,0.00224736576150606,0.00150722799518136,0.00184398715430054,7.61616235995606e-05,0.0030332337616384,0.00024786150662163,0.000304630656007491,0.00150659841493561,0.00053608522259828,0.00297988647584647,0.00148129066511397,0.00174744697852052,0.000499896652550867,0.00175111505790048,0.00394354364263614,0,0.00123153591616997,0.00411893861214008,0.000235905568021719,0.000216660405475635,0.00242945632945436,0.00370242978385268,0.000866521060441248,0.000164550127605032,0.000275287673643523,0.000645301254708378,0.00018025314518191,1.62894519317812e-05,0.000585134912183936,0.000770125086349927,0.000567793466561125,0.00022460616480998,0.000249801655201638,0.000429565393551495,0.000112815639133218,0.000345037429977464,0.000177253490535871,0.000198394144321327,3.58834843040192e-05,0.000537204751571187,0.000149973808555332,0.000687415800172978,0.00106973095796356,0.0006337114180871,0.00126270852841506,0.000141802077333601,0.000186090514134941,4.55060690592804e-05,0.000124443630431075,0.000647922828830459,0.00125787819472255,0.000474042869933068,0.000539034361410877,0.00159090070583511,0.00123591427519207,0.000400807606906802,0.000175794872781601,0.000104720305605861,0.000503799845561276,0.00022053593340299,0.000605492239249244,0.000426196486478646,0.000136567779295644,0.000258974818523148,0.000586562229407686,0.00047330742752841,0.000149130233230456,0.000106033975823971,0.000308792229427902,0.000687655476822593,0.00112746486936385,0.000491820806314065,0.000228751124644829,0.000820805583456428,0.00120371695426617,0.00107666462801129,0.000576400081664637,0.000541816771966791,0.000371826192437793,0.000137703393776925,0.000338665099980789,0.00150216008377043,0.000170237144908083,0.000764315403755463,0.000256750981621401,0.000999865944357538,0.00047369995435724,0.00025897974932011,0.00103965680151725,0.000430707432189724,0.0012777543866409
